Price,Close,High,Low,Open,Volume
Ticker,0027.HK,0027.HK,0027.HK,0027.HK,0027.HK
Date,,,,,
2025-04-17,26.920642852783203,27.06828768284482,26.034771995007638,26.083986312559553,8430819
2025-04-22,26.920642852783203,26.920642852783203,26.280847337578955,26.576136997702186,10597311
2025-04-23,27.806514739990234,28.101804411045453,27.363578356001465,27.511225068935016,17743402
2025-04-24,27.708084106445312,28.15102048855749,27.363578240069835,27.80651462218201,13441868
2025-04-25,27.806514739990234,28.347879762726784,27.757300420616346,27.855729059364126,8752145
2025-04-28,27.5112247467041,28.0525897630998,27.462008550500723,27.80651441430068,7489262
2025-04-29,27.65886878967285,28.003374643622607,27.511223960096064,27.609652594876678,7111326
2025-04-30,27.757299423217773,28.29866442650154,27.609652715589586,28.052589083662394,12212386
2025-05-02,28.34787940979004,28.54474043964652,27.757300075032433,28.052589742411236,10938997
2025-05-06,29.13532066345215,29.529040832403016,28.446308959733734,28.69238430000376,16734763
2025-05-07,29.725902557373047,30.02119222170616,29.430611015634035,29.627472043460042,13381951
2025-05-08,29.922761917114258,30.218053460918945,29.479827417516095,29.725902765317045,11820942
2025-05-09,30.218053817749023,30.513343487634728,29.47982776562883,29.922762270457383,14327952
2025-05-12,31.497644424438477,31.69450545305358,30.710204064789878,30.907063215999074,24308045
2025-05-13,31.399213790893555,31.743719650958784,30.710203948169,31.44842998656339,15640736
2025-05-14,31.546857833862305,31.694504539772126,31.25156817685437,31.59607215089501,13508509
2025-05-15,31.300783157348633,31.69450521157915,31.00549349408164,31.251568839272768,10716061
2025-05-16,31.596073150634766,31.792934179806224,30.907063303346483,31.20235484710367,10166902
2025-05-19,31.153139114379883,31.546859301171818,31.005494279008648,31.448430662528292,7577454
2025-05-20,31.596073150634766,31.645291224036498,30.907063303346483,31.546858832044855,9886943
2025-05-21,31.05470848083496,31.743720213168434,30.956279842563838,31.645291574897307,9478876
2025-05-22,31.350000381469727,32.18665695805265,31.005494511417233,31.05470883110789,14584734
2025-05-23,31.399999618530273,31.649999618530273,31.25,31.350000381469727,9062226
2025-05-26,32.150001525878906,32.349998474121094,31.200000762939453,31.350000381469727,13359124
2025-05-27,33.0,33.20000076293945,31.950000762939453,32.150001525878906,18707217
2025-05-28,33.45000076293945,33.849998474121094,33.099998474121094,33.20000076293945,11980744
2025-05-29,34.150001525878906,34.29999923706055,33.20000076293945,33.20000076293945,15268175
2025-05-30,33.400001525878906,34.150001525878906,33.20000076293945,33.75,11477913
2025-06-02,34.0,34.099998474121094,33.0,33.349998474121094,11964459
2025-06-03,33.599998474121094,34.349998474121094,33.45000076293945,34.20000076293945,7959964
2025-06-04,33.45000076293945,34.0,33.099998474121094,34.0,6053737
2025-06-05,33.849998474121094,34.0,33.5,33.70000076293945,8090261
2025-06-06,33.70000076293945,34.5,33.5,34.20000076293945,10891848
2025-06-09,33.849998474121094,34.0,33.45000076293945,33.70000076293945,6906470
2025-06-10,33.099998474121094,34.150001525878906,32.900001525878906,33.599998474121094,14205722
2025-06-11,33.599998474121094,33.75,33.150001525878906,33.29999923706055,4488274
2025-06-12,33.29999923706055,33.79999923706055,33.150001525878906,33.400001525878906,10350760
2025-06-13,32.75,33.150001525878906,32.349998474121094,33.04999923706055,8783227
2025-06-16,33.0,33.04999923706055,32.400001525878906,32.400001525878906,10896458
2025-06-17,33.349998474121094,34.29999923706055,33.150001525878906,33.599998474121094,15975672
2025-06-18,33.0,33.5,32.70000076293945,33.349998474121094,9516296
2025-06-19,32.04999923706055,32.900001525878906,31.799999237060547,32.900001525878906,9801299
2025-06-20,32.04999923706055,32.29999923706055,31.899999618530273,32.29999923706055,6173269
2025-06-23,33.04999923706055,33.04999923706055,31.450000762939453,32.0,7554764
2025-06-24,34.04999923706055,34.150001525878906,32.650001525878906,32.650001525878906,15978104
2025-06-25,35.20000076293945,35.400001525878906,34.150001525878906,34.29999923706055,16081220
2025-06-26,35.650001525878906,36.349998474121094,34.849998474121094,35.150001525878906,17822062
2025-06-27,34.79999923706055,35.79999923706055,34.70000076293945,35.70000076293945,11475029
2025-06-30,34.849998474121094,35.099998474121094,34.400001525878906,34.900001525878906,8112231
2025-07-02,36.849998474121094,38.04999923706055,36.599998474121094,38.0,36321073
2025-07-03,37.0,37.599998474121094,36.79999923706055,37.20000076293945,21571745
2025-07-04,37.150001525878906,37.349998474121094,36.79999923706055,37.04999923706055,13488289
2025-07-07,37.5,37.599998474121094,36.849998474121094,37.150001525878906,10267773
2025-07-08,38.20000076293945,38.25,37.150001525878906,37.5,24417048
2025-07-09,38.650001525878906,39.04999923706055,38.20000076293945,38.349998474121094,22623517
2025-07-10,38.95000076293945,39.0,38.150001525878906,38.79999923706055,12201928
2025-07-11,38.599998474121094,39.099998474121094,38.45000076293945,38.849998474121094,11148606
2025-07-14,38.29999923706055,38.70000076293945,37.70000076293945,38.54999923706055,9804883
2025-07-15,38.25,38.54999923706055,37.70000076293945,38.29999923706055,14993431
2025-07-16,38.25,38.45000076293945,38.099998474121094,38.45000076293945,8453966
2025-07-17,37.70000076293945,38.5,37.5,38.5,6072124
2025-07-18,37.349998474121094,38.150001525878906,37.150001525878906,37.849998474121094,10588695
2025-07-21,37.099998474121094,37.5,36.599998474121094,37.0,17922582
2025-07-22,37.0,37.45000076293945,36.650001525878906,37.099998474121094,11053822
2025-07-23,36.849998474121094,37.349998474121094,36.75,37.29999923706055,13641999
2025-07-24,38.0,38.400001525878906,36.650001525878906,36.95000076293945,18248153
2025-07-25,37.599998474121094,38.099998474121094,37.400001525878906,37.70000076293945,8912437
2025-07-28,37.599998474121094,38.349998474121094,37.150001525878906,37.54999923706055,19799033
2025-07-29,38.5,38.650001525878906,37.29999923706055,37.599998474121094,14800995
2025-07-30,37.95000076293945,38.650001525878906,37.5,38.29999923706055,17277791
2025-07-31,38.400001525878906,38.70000076293945,38.0,38.0,12915572
2025-08-01,37.900001525878906,38.54999923706055,37.79999923706055,38.25,10179265
2025-08-04,38.779998779296875,38.79999923706055,37.599998474121094,37.91999816894531,8429956
2025-08-05,40.13999938964844,40.560001373291016,38.439998626708984,38.79999923706055,22858980
2025-08-06,39.91999816894531,40.29999923706055,39.70000076293945,40.119998931884766,9454412
2025-08-07,41.279998779296875,41.599998474121094,40.36000061035156,40.779998779296875,17426208
2025-08-08,40.7400016784668,41.400001525878906,40.41999816894531,41.18000030517578,13137857
2025-08-11,39.560001373291016,40.86000061035156,39.119998931884766,40.7400016784668,16955903
2025-08-12,40.18000030517578,40.52000045776367,39.099998474121094,39.31999969482422,19255297
2025-08-13,39.34000015258789,40.18000030517578,38.58000183105469,40.18000030517578,19198984
2025-08-14,39.959999084472656,40.439998626708984,39.31999969482422,39.68000030517578,13047061
2025-08-15,39.52000045776367,39.97999954223633,39.29999923706055,39.81999969482422,10686406
2025-08-18,39.540000915527344,40.47999954223633,39.20000076293945,39.20000076293945,8532165
2025-08-19,40.279998779296875,40.599998474121094,39.58000183105469,39.720001220703125,10065546
2025-08-20,40.18000030517578,40.31999969482422,39.779998779296875,40.279998779296875,6902637
2025-08-21,40.20000076293945,40.29999923706055,39.47999954223633,40.0,6715067
2025-08-22,40.08000183105469,40.2599983215332,39.91999816894531,40.20000076293945,8405546
2025-08-25,42.31999969482422,42.31999969482422,40.439998626708984,40.58000183105469,22394913
2025-08-26,42.08000183105469,43.0,41.939998626708984,42.29999923706055,15038721
2025-08-27,40.900001525878906,42.41999816894531,40.41999816894531,41.97999954223633,14625531
2025-08-28,40.86000061035156,40.97999954223633,40.279998779296875,40.58000183105469,8959161
2025-08-29,41.0,41.47999954223633,40.939998626708984,41.099998474121094,7230289
2025-09-01,41.08000183105469,41.63999938964844,40.900001525878906,41.63999938964844,5592531
2025-09-02,41.220001220703125,42.040000915527344,41.02000045776367,41.08000183105469,10562626
2025-09-03,41.0,42.060001373291016,40.939998626708984,42.060001373291016,6909177
2025-09-04,40.20000076293945,41.31999969482422,39.91999816894531,41.31999969482422,12029963
2025-09-05,41.279998779296875,41.380001068115234,40.400001525878906,40.560001373291016,10127732
2025-09-08,41.52000045776367,41.7599983215332,40.63999938964844,41.099998474121094,7583186
2025-09-09,41.52000045776367,42.040000915527344,41.29999923706055,41.880001068115234,8233645
2025-09-10,41.52000045776367,41.86000061035156,41.18000030517578,41.400001525878906,8558516
2025-09-11,42.060001373291016,42.13999938964844,40.81999969482422,41.20000076293945,10316609
2025-09-12,42.099998474121094,43.459999084472656,42.0,43.29999923706055,14794919
2025-09-15,41.560001373291016,42.34000015258789,41.34000015258789,42.13999938964844,12896903
