Price,Close,High,Low,Open,Volume
2024-10-29,17.133041381835938,17.52369711786817,17.02142469693229,17.412080432964522,142015994
2024-10-30,16.760988235473633,17.13304088420103,16.57496102406645,17.11443780824292,173087171
2024-10-31,16.909809112548828,17.021424018919507,16.723781903148428,16.835398583606057,85043796
2024-11-01,17.095834732055664,17.281861943460353,17.021424202311184,17.114437808013527,72668550
2024-11-04,16.854001998901367,17.26325902928795,16.779591468459536,17.244657727242732,100373270
2024-11-05,17.114437103271484,17.133040178463308,16.81679499654993,17.040026576591096,85843608
2024-11-06,16.68657875061035,17.002823965353063,16.556358984836418,16.909810353825133,155668946
2024-11-07,16.779590606689453,16.965616036196604,16.68657700489243,16.742384456335888,107312410
2024-11-08,16.519153594970703,16.891206244254217,16.33312638328546,16.798192638411596,146858658
2024-11-11,16.091291427612305,16.500550221488943,15.86805984206694,16.277318635943576,209455503
2024-11-12,15.75644588470459,16.01688186313946,15.589021741946716,15.905266950692244,174028480
2024-11-13,15.830856323242188,16.05408792089174,15.700636560714672,15.737842714033116,97121707
2024-11-14,15.570417404174805,15.868059512044967,15.533213027734485,15.719238458109885,92144894
2024-11-15,15.644827842712402,15.868059422353243,15.570417316165457,15.626224767553943,82670186
2024-11-18,15.849458694458008,16.22151134064757,15.589020955081835,15.626225332657313,113520063
2024-11-19,15.961073875427246,16.258715997491354,15.830855890545946,16.091291860308548,80823570
2024-11-20,15.905265808105469,16.10989431561683,15.793649129589413,15.961073260320038,69511606
2024-11-21,15.961073875427246,16.109894936459302,15.830855890545946,15.868060268760466,83700099
2024-11-22,15.868059158325195,16.258714859718282,15.830854782714212,16.091290734251693,100858595
2024-11-25,16.109893798828125,16.407535899873665,15.961072748305355,16.0540863484038,115557455
2024-11-26,15.923870086669922,16.054088076371528,15.81225339972065,15.81225339972065,78595543
2024-11-27,16.054086685180664,16.091291061548386,15.812252029486327,15.92386870676329,54374757
2024-11-28,15.849458694458008,15.998279752933833,15.83085561862679,15.92386922369592,56324630
2024-11-29,15.905265808105469,15.998279411187696,15.793649129589413,15.9238688835393,56177066
2024-12-02,15.868059158325195,15.979675833331877,15.682033732096546,15.979675833331877,78103206
2024-12-03,16.18430519104004,16.202908266873617,15.737842015555877,15.812252544803236,88110302
2024-12-04,16.556358337402344,16.835399161074278,16.165702603531244,16.27731928781742,165570973
2024-12-05,16.407535552978516,16.630767124043015,16.258714505602185,16.426138627422265,81129877
2024-12-06,16.48194694519043,16.779590829714397,16.426139493005213,16.500550020614476,86608489
2024-12-09,16.779590606689453,16.798191907779344,16.314524371791233,16.481946726121603,78976149
2024-12-10,16.500551223754883,17.07723418534079,16.500551223754883,17.0586311085603,94248184
2024-12-11,16.612167358398438,16.779591495685967,16.50055067551109,16.630768660473837,60752763
2024-12-12,16.72378158569336,16.854001339436554,16.59356360603708,16.81679518862795,60805902
2024-12-13,16.44474220275879,16.64937070561235,16.407536052738028,16.5749601796577,63894578
2024-12-16,16.574960708618164,16.835398444814274,16.5563576330141,16.630768161343426,81182965
2024-12-17,16.854001998901367,17.002823059785033,16.574961179179258,16.574961179179258,95530203
2024-12-18,16.891206741333008,17.151644490539184,16.85400236235328,16.872603664799634,89119969
2024-12-19,16.854001998901367,16.984219983652828,16.6865778618855,16.72378224006292,66339572
2024-12-20,16.649372100830078,16.87260369740083,16.630769024260758,16.816796241779898,49233035
2024-12-23,17.021425247192383,17.13304193570432,16.723783109943327,16.723783109943327,77125372
2024-12-24,17.319068908691406,17.319068908691406,17.319068908691406,17.319068908691406,0
2024-12-27,17.374874114990234,17.505092087772766,17.20744999336308,17.300463591387814,81635511
2024-12-30,17.542299270629883,17.653914175569128,17.46788874264141,17.523696195111032,78600546
2024-12-31,17.765531539916992,17.765531539916992,17.765531539916992,17.765531539916992,0
2025-01-02,17.560901641845703,17.9701604577572,17.374876197585593,17.83994246936642,86629562
2025-01-03,17.691120147705078,17.988762256649057,17.672517072374355,17.691120147705078,84576051
2025-01-06,17.802734375,18.00736464768808,17.7097225500547,17.895747974032144,63846663
2025-01-07,17.653915405273438,17.78413516888907,17.523697415744856,17.728325938445064,89143767
2025-01-08,17.691120147705078,17.858544277507793,17.6353109217129,17.7841337502718,74007839
2025-01-09,17.560901641845703,17.691121404323518,17.449286730107044,17.672518327671398,54550884
2025-01-10,17.50509262084961,17.784133423421345,17.467888244958836,17.672516747575276,41888604
2025-01-13,17.895750045776367,18.118981644844343,17.728325902953625,17.85854566630856,124856968
2025-01-14,18.118980407714844,18.137583483222087,17.87714574838145,18.044569879772794,72149644
2025-01-15,18.137582778930664,18.211993303983316,17.951555579255608,18.044569179093134,42618678
2025-01-16,18.398021697998047,18.565444059669883,18.305008092122378,18.398021697998047,84377648
2025-01-17,18.23059844970703,18.360816439819814,18.174790993099705,18.286405906314357,35321663
2025-01-20,17.74692726135254,18.37941761784663,17.653913660558665,18.37941761784663,126329903
2025-01-21,17.616710662841797,17.70972427091209,17.188848775353254,17.598107586410336,113706988
2025-01-22,17.430683135986328,17.579504196611147,17.33766952957407,17.48649059019889,83571753
2025-01-23,17.319068908691406,17.560901811152384,17.2074522217896,17.467889975169108,116316154
2025-01-24,17.170244216918945,17.22605344139631,16.891205190879575,17.114436766528442,115803686
2025-01-27,17.374874114990234,17.486489013350454,16.984218422555816,17.040025871735928,60343224
2025-01-28,17.20745086669922,17.20745086669922,17.20745086669922,17.20745086669922,0
2025-02-03,17.263259887695312,17.263259887695312,16.742386148702288,16.742386148702288,27818139
2025-02-04,17.44928550720215,17.616709637163524,17.18884777458591,17.207450849934265,33270876
2025-02-05,17.263259887695312,17.393479653008875,17.077234439384195,17.33767042183717,70790414
2025-02-06,17.48649024963379,17.52369640110886,17.188848134181,17.30046481451927,73746196
2025-02-07,17.356273651123047,17.449287263137947,17.188849504313644,17.356273651123047,111744053
2025-02-10,17.263259887695312,17.37487657595164,17.18884935355345,17.300466041809777,107793673
2025-02-11,17.430683135986328,17.5609011205113,17.30046515146136,17.33766952957407,73739502
2025-02-12,17.579504013061523,17.672517618502614,17.430682953990566,17.560900937155914,77652944
2025-02-13,17.337669372558594,17.48649043183564,17.20745138921292,17.356272448489968,121481430
2025-02-14,17.319068908691406,17.486491277913533,17.151644765382226,17.356273288267307,126389253
2025-02-17,17.151643753051758,17.244657357632203,16.984219619624348,17.1144376015848,165356969
2025-02-18,17.1888484954834,17.300465178167805,17.114437965056123,17.207451571611966,88483763
2025-02-19,17.1888484954834,17.263259025910674,17.058630510757414,17.1888484954834,76936830
2025-02-20,17.319068908691406,17.393479441930257,17.077234232143375,17.244658375452556,93867091
2025-02-21,17.20745086669922,17.41207937346976,17.040026736574724,17.41207937346976,122278269
2025-02-24,16.816795349121094,17.00282255676565,16.779590972044343,16.909808952943372,158103873
2025-02-25,16.72378158569336,16.909808791562543,16.64937105816307,16.854001339436554,101477060
2025-02-26,16.519153594970703,16.66797465468411,16.42613998912808,16.55635797285557,122660738
2025-02-27,16.593564987182617,16.70517990072473,16.240113621429447,16.388936462964036,110472885
2025-02-28,16.630769729614258,16.89120749036948,16.556359194268065,16.667975884330904,87973137
2025-03-03,16.612167358398438,16.90980948064872,16.59356428223605,16.74238534336119,63132996
2025-03-04,16.221511840820312,16.295922372352592,16.01688154854128,16.295922372352592,138997406
2025-03-05,16.2401123046875,16.351728983266838,16.165701776996915,16.18430485244129,70726120
2025-03-06,16.20290756225586,16.20290756225586,15.942469834172305,16.054086510232935,158053767
2025-03-07,16.314525604248047,16.463346668730996,16.109895310018725,16.109895310018725,123466387
2025-03-10,16.463346481323242,16.57496139137139,16.314525418534377,16.37033287355845,83104008
2025-03-11,16.463346481323242,16.463346481323242,16.1657025816585,16.277319265793654,67050516
2025-03-12,16.519153594970703,16.66797465468411,16.370332535257297,16.370332535257297,80660764
2025-03-13,16.798192977905273,16.94701404062637,16.649371915184176,16.649371915184176,89532064
2025-03-14,16.816795349121094,16.947013330020123,16.630768141476537,16.79819227353925,72622694
2025-03-17,16.92841339111328,17.07723445957294,16.872604159875603,16.94701469410543,81797653
2025-03-18,17.04002571105957,17.07723185955336,16.90980773950491,17.021422636812673,79521528
2025-03-19,17.114437103271484,17.207450705143696,16.92841167361396,17.00282220029435,70096372
2025-03-20,17.226055145263672,17.374876210416474,17.040027926779153,17.07723408011087,69206642
2025-03-21,17.20745086669922,17.44928552420272,17.114437263953732,17.300464469444705,66952222
2025-03-24,17.244657516479492,17.449286029171827,17.133040835137425,17.449286029171827,56395707
2025-03-25,17.281862258911133,17.37487586631128,17.244657880403274,17.35627279001385,56576456
2025-03-26,17.114437103271484,17.44928536037668,16.984219125102527,17.300464307015904,83385113
2025-03-27,17.374874114990234,17.560899536952878,17.22605306778539,17.244656142207702,76264267
2025-03-28,17.170244216918945,17.263257816961023,17.00282186574744,17.021423166486365,107032910
2025-03-31,17.226055145263672,17.356273133750616,17.11443845935555,17.15164461268727,62729131
2025-04-01,17.691120147705078,17.858544277507793,17.430682415335642,17.430682415335642,124444771
2025-04-02,17.523696899414062,17.784134644884553,17.393478913722316,17.76553156861802,65525297
2025-04-03,17.151643753051758,17.430682792706143,17.058630148471313,17.170245054698288,105721889
2025-04-07,14.528669357299805,15.496007109416967,14.417053565175916,14.993736488381202,517353983
2025-04-08,15.012337684631348,15.309979794875863,14.77050391357941,14.789106101947961,244183236
2025-04-09,14.826311111450195,14.844914186543155,14.417053216882955,14.547272081403346,223842507
2025-04-10,15.068147659301758,15.514610846844342,14.975134051708634,15.421597239251218,155208805
2025-04-11,15.068147659301758,15.123955114222829,14.789106836522388,14.882120444115511,120792636
2025-04-14,15.47740364074707,15.514609790886793,15.123954084854143,15.254172062169397,118507486
2025-04-15,15.458803176879883,15.607624237323867,15.365789570580649,15.514610631024633,93089536
2025-04-16,15.309979438781738,15.551814091252314,15.179761462100226,15.440199189550126,82651835
2025-04-17,15.644827842712402,15.663430917870864,15.421596263071564,15.49600678961851,77676543
2025-04-22,15.812252044677734,15.812252044677734,15.51460993710241,15.644827915644889,96929159
2025-04-23,15.961073875427246,16.054087482094026,15.812252814395192,16.016881329792522,99197727
2025-04-24,15.682034492492676,15.905266079243306,15.570417812073885,15.812252474575473,111138106
2025-04-25,15.682034492492676,15.83085555032643,15.644828340990761,15.775046323073559,84890716
2025-04-28,15.812252044677734,15.830855119922917,15.551814313505876,15.682034066135255,69391421
2025-04-29,15.570417404174805,15.775045909813816,15.458802500766945,15.570417404174805,100877967
2025-04-30,15.589021682739258,15.589021682739258,15.402994463917702,15.458803694016392,89901753
2025-05-02,15.607624053955078,15.607624053955078,15.440199919400861,15.53321352460731,24925470
2025-05-06,15.421597480773926,15.421597480773926,15.10535227445669,15.34718694835146,135007536
2025-05-07,15.551815032958984,15.793649700073338,15.440200124498196,15.719239169737152,98523503
2025-05-08,15.533212661743164,15.64482756252117,15.458802136528874,15.496006512092588,54142602
2025-05-09,15.737841606140137,15.756444681489763,15.626224928129295,15.719238530790511,47299976
2025-05-12,16.16570281982422,16.277319505603796,15.849459387303988,15.86806068986139,135577157
2025-05-13,16.091291427612305,16.3517291644587,16.072690126048727,16.165701956127425,91480564
2025-05-14,16.407535552978516,16.556356600354846,16.18430398191402,16.258714505602185,103941240
2025-05-15,16.20290756225586,16.44474221531483,16.165701412206687,16.31452423831649,75121446
2025-05-16,16.035484313964844,16.258715904232485,15.998279935963724,16.258715904232485,54216818
2025-05-19,16.20290756225586,16.258715013242735,15.96107290919689,16.07268958525752,60641901
2025-05-20,16.370332717895508,16.426140172388916,16.10989497344795,16.277319111015167,73104827
2025-05-21,16.612167358398438,16.686577888961008,16.333126538223556,16.463346297273297,120352455
2025-05-22,16.463346481323242,16.66797499913618,16.35172979718809,16.537757012717677,101831010
2025-05-23,16.556358337402344,16.574961413797876,16.46334650359871,16.519153958698293,70323414
2025-05-26,16.630769729614258,16.81679695502329,16.500551736280197,16.556359194268065,93728484
2025-05-27,16.630769729614258,16.68657896168923,16.500551736280197,16.667975884330904,75071777
2025-05-28,16.760988235473633,16.798192613302888,16.57496102406645,16.59356410002456,77802971
2025-05-29,16.835397720336914,16.872602095857093,16.705177970799134,16.816794645533395,77180808
2025-05-30,16.816795349121094,16.816795349121094,16.53775631174119,16.593563764399782,73604780
2025-06-02,16.630769729614258,16.70518026496045,16.31452628495827,16.667975884330904,29791407
2025-06-03,16.854001998901367,16.909809453210997,16.72378224006292,16.72378224006292,71592886
2025-06-04,16.984220504760742,17.077234114188613,16.816796362607985,16.89120689533287,79310229
2025-06-05,17.021425247192383,17.058631401392056,16.816796721355427,16.98422086707979,65214501
2025-06-06,17.002822875976562,17.30046499452624,16.89120619447695,17.002822875976562,113958444
2025-06-09,17.226055145263672,17.337670057084754,17.133041536021413,17.226055145263672,60896687
2025-06-10,17.337669372558594,17.43068297812849,17.20745138921292,17.300464994782818,76647980
2025-06-11,17.560901641845703,17.616710871802066,17.28186258841202,17.33767004428135,122903980
2025-06-12,17.657283782958984,18.023538521458455,17.638006830753465,17.946432550987726,119442578
2025-06-13,18.02353858947754,18.29340856796788,17.8114957911193,18.119919674166173,273240018
2025-06-16,17.9849853515625,18.197026319429018,17.830773404322954,18.17775120478764,134340220
2025-06-17,17.618732452392578,17.94643330016087,17.522349525692828,17.94643330016087,134113109
2025-06-18,17.483795166015625,17.90787892947985,17.46452005185695,17.850049910301074,104184781
2025-06-19,17.36813735961914,17.541626257823882,17.136819441463288,17.541626257823882,128947133
2025-06-20,17.252477645874023,17.44524349868436,17.175371672420173,17.387414478181825,97479170
2025-06-23,17.44524383544922,17.657284806952717,17.368137860506906,17.541626763714973,115374981
2025-06-24,17.252477645874023,17.36813752523051,16.866947778604768,16.982607657961253,165344935
2025-06-25,17.310306549072266,17.406689474824287,17.098265583098936,17.252477528961613,85334902
2025-06-26,17.252477645874023,17.483795566235575,17.233200692922708,17.329583619327874,58591078
2025-06-27,17.27175521850586,17.445244124589358,17.27175521850586,17.27175521850586,67834749
2025-06-30,17.078989028930664,17.27175488493419,17.001883054199542,17.27175488493419,85887788
2025-07-02,17.233200073242188,17.36813690069786,17.13681898865416,17.13681898865416,50511406
2025-07-03,17.58017921447754,17.657285191097337,17.271755307998344,17.348861284618142,77515363
2025-07-04,17.560901641845703,17.599455547972614,17.445243600167824,17.560901641845703,49493822
2025-07-07,17.425966262817383,17.541626140296096,17.271754318413358,17.425966262817383,55821585
2025-07-08,17.5416259765625,17.58017804312797,17.368137081139473,17.445243052621777,49725502
2025-07-09,17.50307273864746,17.73439066190937,17.464520670612863,17.599455666261115,62003886
2025-07-10,17.67656135559082,17.75366732876788,17.50307245635459,17.580178429531646,52730396
2025-07-11,17.657283782958984,17.811495723900443,17.541625746428565,17.638006830753465,76015581
2025-07-14,17.965707778930664,18.042813749891046,17.734389866049526,17.734389866049526,69972095
2025-07-15,17.869327545166016,17.984985587940063,17.77294461728668,17.907879613306882,72130436
2025-07-16,17.85004997253418,17.984984963872222,17.811496067379665,17.830773019956922,38871056
2025-07-17,17.58017921447754,17.888603120956734,17.560902260734718,17.85005105182258,62909224
2025-07-18,17.85004997253418,17.869326925111437,17.638007170887104,17.69583802861888,51506931
2025-07-21,18.08136749267578,18.13919651079052,17.811495677554767,17.830772629710125,92002352
2025-07-22,18.177751541137695,18.216303609485216,17.984985684345734,18.100645566091202,121502998
2025-07-23,18.29340934753418,18.35124020683342,18.158474352538807,18.21630337348662,120499613
2025-07-24,18.370515823364258,18.409069730616835,18.17775180215581,18.293409847210583,76144697
2025-07-25,18.38979148864746,18.659663305454515,18.293408565619846,18.312685517895638,77047643
2025-07-28,18.11992073059082,18.389792563166537,17.98498573347869,18.351240494713696,89454105
2025-07-29,18.2163028717041,18.2548567768416,18.06209092785687,18.197025919135353,61350760
2025-07-30,18.486175537109375,18.62111053455204,18.254857610771325,18.31268663276797,93008496
2025-07-31,18.235580444335938,18.52472738929349,18.197026537887496,18.50545227442071,70827268
2025-08-01,17.9849853515625,18.216303272421815,17.965708398569703,18.216303272421815,73070521
2025-08-04,17.88860321044922,17.946434071967,17.657285279432593,17.830774187282938,77524948
2025-08-05,17.9753475189209,18.1006458795107,17.811497089316035,17.888603065697648,53315612
2025-08-06,18.08136749267578,18.197025528905257,17.917517076057905,17.927155552135584,52923565
2025-08-07,18.11992073059082,18.206665182549035,17.965708780076543,18.091007138839057,46569437
2025-08-08,18.02353858947754,18.197025644927894,18.00426163719927,18.02353858947754,43210598
2025-08-11,17.88860321044922,18.013901572052912,17.792220279604418,17.975347664374393,64541041
2025-08-12,18.11028289794922,18.15847343992518,17.888601625146304,17.888601625146304,49843651
2025-08-13,18.322324752807617,18.36087682060439,18.100645307509737,18.110283784046786,83614514
2025-08-14,18.30304718017578,18.38979162772151,18.283770227754204,18.331962608808148,66275992
2025-08-15,18.2163028717041,18.341601225049587,18.187389281202357,18.274131891058968,51787093
2025-08-18,17.917518615722656,18.148836546410262,17.907880138816736,18.1199211156925,113830333
2025-08-19,17.88860321044922,18.004263095133282,17.840412664202567,17.946434071967,63903682
2025-08-20,17.9753475189209,18.05245349530251,17.821135566157672,17.850050996682583,56036343
2025-08-21,18.08136749267578,18.18738889117892,17.975346094172643,18.023538474561043,57233911
2025-08-22,18.052452087402344,18.197025552048732,17.93679405102577,18.16811196213026,66361643
2025-08-25,18.148836135864258,18.27413265610389,18.023539615624625,18.19702668095224,123240695
2025-08-26,18.30304718017578,18.31268565638657,18.02353872346838,18.177750666138266,82030432
2025-08-27,17.965707778930664,18.303047091264084,17.888601807970286,18.225941120303705,80844502
2025-08-28,18.69821548461914,18.775321455836796,18.139196733703304,18.206664228724833,203818376
2025-08-29,18.804237365722656,19.064470714624715,18.775321936394178,18.79459888927983,117594860
2025-09-01,19.228321075439453,19.334340639265807,18.862066325198878,18.929533821729667,136470262
2025-09-02,19.334341049194336,19.62348983262294,19.228321483120148,19.315065934313584,111700422
2025-09-03,19.151214599609375,19.60421194895766,19.141576123450726,19.46927695943931,52940601
2025-09-04,19.07411003112793,19.257235576552585,18.84279026301517,19.006640693056674,90696779
2025-09-05,19.276512145996094,19.315066052696785,19.054832697521487,19.083746289195552,48532813
2025-09-08,19.35361671447754,19.44999963587296,18.98736381919652,19.07410826461727,76666299
2025-09-09,19.411447525024414,19.46927838621434,19.295789479347544,19.372895455915955,63554071
2025-09-10,19.450000762939453,19.546383689919963,19.353617835958943,19.46927771600584,90129950
2025-09-11,19.530000686645508,19.75,19.530000686645508,19.610000610351562,96763262
2025-09-12,19.420000076293945,19.729999542236328,19.350000381469727,19.59000015258789,71576210
2025-09-15,19.479999542236328,19.639999389648438,19.31999969482422,19.5,59543995
