Price,Close,High,Low,Open,Volume
Ticker,0005.HK,0005.HK,0005.HK,0005.HK,0005.HK
Date,,,,,
2024-09-16,63.86839294433594,63.91588163664945,63.441023696542864,63.72593411315253,12030207
2024-09-17,64.72312927246094,64.81809939751854,63.86838365543035,64.0108424658948,19036822
2024-09-19,65.10301971435547,65.43541878869972,64.53318444890088,64.58067313627423,22332114
2024-09-20,65.48291015625,65.9102866701229,65.34045856404985,65.38794001286408,29810317
2024-09-23,65.48291015625,65.95776811893711,65.15051103152052,65.15051103152052,20309425
2024-09-24,66.5750732421875,66.5750732421875,66.14770404903346,66.38513298873153,54986765
2024-09-25,66.3851318359375,67.14490008232403,66.05273277528363,66.95495983216642,30430898
2024-09-26,66.48011016845703,66.5275988597373,65.67285313699145,65.9102821018788,34143710
2024-09-27,67.04993438720703,67.28736333846892,66.4801063533298,66.67004661603669,45551531
2024-09-30,66.90748596191406,67.42983263414361,66.43262798561727,66.90748596191406,36627980
2024-10-02,66.337646484375,66.38513517217903,65.15050174683874,65.86278858936049,44965355
2024-10-03,65.9102783203125,66.57507648555185,65.67284936904751,66.33764753428686,28395539
2024-10-04,66.48011016845703,66.57508030526057,65.72033458251472,65.9102821018788,25432846
2024-10-07,66.81250762939453,67.42982437209322,66.48010853586656,66.76502618503729,28464373
2024-10-08,65.00804138183594,67.1449018585388,64.72313099906266,67.00245029003031,49019519
2024-10-09,64.39073181152344,65.34044757720517,64.0108440560995,64.8655896943643,40392267
2024-10-10,64.72312927246094,65.29295726856263,64.48570033693889,64.48570033693889,25163109
2024-10-14,64.77061462402344,65.29296121202222,64.24827528178118,65.00804357388533,18799525
2024-10-15,64.20079040527344,65.15050626110812,63.96336144131476,64.86559585181189,25680354
2024-10-16,64.29576110839844,64.72313759474505,64.10582083386018,64.15330952537325,14570282
2024-10-17,64.53318786621094,65.15050460597206,64.10581864024535,64.72313538000647,13061223
2024-10-18,65.24547576904297,65.67285224750592,64.96056536249122,64.96056536249122,19464178
2024-10-21,65.05553436279297,65.38793345418144,64.81810540526452,65.15050449665299,12089540
2024-10-22,64.818115234375,65.15051437616894,64.53319754383284,64.77062653736536,9814428
2024-10-23,65.34044647216797,65.62535684960032,65.008040163196,65.15049897479025,12543650
2024-10-24,65.29296112060547,65.34044980881397,64.72313309088604,65.24547243239697,8408504
2024-10-25,65.38793182373047,65.67284946396286,65.00804405200613,65.24547300361426,6907348
2024-10-28,65.577880859375,65.67285099307821,65.05553425537224,65.29296321250862,7067319
2024-10-29,67.99964904785156,67.99964904785156,66.00524733996785,66.19518759947813,53518755
2024-10-30,68.2370834350586,68.66445992166234,67.57228522801768,68.37954226392651,29668622
2024-10-31,68.4745101928711,68.66445770715464,67.80971200727068,67.90468214153405,31326048
2024-11-01,67.99964904785156,68.28456668287343,67.7622201005855,67.90467891809642,12744884
2024-11-04,68.33204650878906,68.37953519542172,67.76221849797847,67.80970718461114,10916486
2024-11-05,68.75942993164062,68.75942993164062,68.14211317152765,68.3795421372821,13616661
2024-11-06,68.7119369506836,68.94936590161599,67.85719127817566,68.80690708190524,27558695
2024-11-07,69.45818328857422,69.60218928301511,68.54615753119712,68.64215908600801,21602026
2024-11-08,68.54615783691406,69.41018648296387,68.54615783691406,69.31417760327565,13611484
2024-11-11,67.58612823486328,67.58612823486328,66.53009646897229,66.67409514088303,19276724
2024-11-12,66.6740951538086,67.53812380768663,66.57809359769975,67.20211469908106,18903390
2024-11-13,66.6740951538086,66.77010403436667,65.95407249631845,66.2420844890942,15775499
2024-11-14,66.38609313964844,67.10611582592564,66.38609313964844,66.57809625954255,13077120
2024-11-15,66.91410827636719,67.29812185721782,66.67410070389177,66.91410827636719,11094803
2024-11-18,67.73013305664062,68.21014815321654,67.44212106891544,68.01813771991671,15540237
2024-11-19,68.78617095947266,68.78617095947266,68.25815137621025,68.54616338970789,14972878
2024-11-20,68.6901626586914,68.6901626586914,68.21014756624618,68.40215067344465,8322727
2024-11-21,68.45014953613281,68.78615860858147,68.30614355524098,68.73815417346805,7857831
2024-11-22,68.40215301513672,68.88216812401487,67.9701423469261,68.6421605695758,12509160
2024-11-25,68.25814819335938,68.59415731047213,67.97014351774105,68.3061526348538,13670620
2024-11-26,68.6901626586914,68.7381597732665,68.35414623442051,68.54615666606803,9056114
